carat,cut,color,clarity,depth,table,price,x,y,z
0.5,Ideal,E,VS1,61.9,56.0,7.448333860897476,5.09,5.12,3.16
0.51,Premium,D,VS2,60.9,58.0,7.448333860897476,5.18,5.14,3.14
0.51,Ideal,D,VS2,61.9,55.0,7.448333860897476,5.19,5.15,3.2
0.51,Very Good,E,VS1,60.0,57.0,7.4489161025442,5.18,5.25,3.13
0.51,Very Good,E,VS1,61.0,59.0,7.4489161025442,5.13,5.17,3.14
0.71,Premium,G,SI2,59.9,59.0,7.4489161025442,5.79,5.82,3.48
0.59,Premium,G,VS2,62.6,56.0,7.4489161025442,5.39,5.34,3.36
0.57,Ideal,D,VS2,60.3,57.0,7.449498005382849,5.42,5.4,3.26
0.36,Ideal,D,VVS1,61.5,55.0,7.449498005382849,4.61,4.63,2.84
0.59,Ideal,G,SI1,61.8,56.0,7.449498005382849,5.37,5.39,3.32
0.55,Ideal,F,SI1,61.7,56.0,7.449498005382849,5.3,5.26,3.25
0.55,Very Good,E,VS2,61.6,60.0,7.450079569807499,5.23,5.27,3.23
0.58,Ideal,G,VS2,61.1,56.0,7.450079569807499,5.4,5.43,3.31
0.58,Ideal,G,VS2,60.6,55.0,7.450079569807499,5.42,5.45,3.3
0.61,Premium,H,VS2,62.8,59.0,7.450079569807499,5.44,5.3,3.37
0.52,Ideal,I,VS1,62.7,57.0,7.450660796211539,5.17,5.14,3.23
0.54,Ideal,J,VVS2,61.6,57.0,7.450660796211539,5.25,5.23,3.23
0.58,Very Good,D,SI1,63.5,58.0,7.450660796211539,5.29,5.32,3.37
0.57,Ideal,H,VS1,61.3,55.1,7.450660796211539,5.34,5.42,3.29
0.52,Premium,F,VS2,60.7,59.0,7.450660796211539,5.18,5.14,3.13
0.52,Ideal,F,VS2,62.5,54.0,7.450660796211539,5.17,5.14,3.22
0.52,Premium,F,VS2,62.1,59.0,7.450660796211539,5.15,5.12,3.19
0.52,Premium,F,VS2,62.2,58.0,7.450660796211539,5.17,5.12,3.2
0.52,Ideal,D,SI1,60.9,57.0,7.450660796211539,5.21,5.17,3.16
0.52,Ideal,D,SI1,61.5,55.0,7.450660796211539,5.22,5.19,3.2
0.52,Ideal,D,SI1,60.0,56.0,7.450660796211539,5.24,5.19,3.13
0.52,Premium,D,SI1,61.4,58.0,7.450660796211539,5.19,5.16,3.18
0.52,Ideal,D,SI1,61.8,57.0,7.450660796211539,5.19,5.14,3.19
0.52,Ideal,D,SI1,62.4,56.0,7.450660796211539,5.17,5.12,3.21
0.52,Ideal,D,SI1,62.2,57.0,7.450660796211539,5.16,5.13,3.2
0.52,Ideal,D,SI1,62.7,56.0,7.450660796211539,5.17,5.14,3.23
0.52,Ideal,D,SI1,62.4,57.0,7.450660796211539,5.18,5.14,3.22
0.54,Premium,D,SI1,60.2,62.0,7.450660796211539,5.31,5.25,3.18
0.54,Ideal,E,SI1,61.5,56.0,7.450660796211539,5.26,5.22,3.23
0.54,Premium,H,VS1,62.6,59.0,7.450660796211539,5.22,5.19,3.26
0.53,Premium,E,VS2,60.9,60.0,7.451241684987676,5.16,5.22,3.16
0.53,Ideal,E,VS2,61.3,55.0,7.451241684987676,5.2,5.24,3.2
0.53,Ideal,G,VS1,62.7,55.0,7.451241684987676,5.16,5.18,3.24
0.53,Premium,G,VS1,62.4,58.0,7.451241684987676,5.16,5.2,3.23
0.53,Ideal,E,VS2,60.0,57.0,7.451241684987676,5.24,5.3,3.16
0.53,Ideal,E,VS2,61.9,56.0,7.451241684987676,5.19,5.21,3.22
0.53,Ideal,E,VS2,61.4,56.0,7.451241684987676,5.18,5.25,3.2
0.53,Ideal,G,VS1,61.9,56.0,7.451241684987676,5.19,5.21,3.22
0.53,Ideal,G,VS1,62.1,57.0,7.451241684987676,5.16,5.18,3.21
0.53,Very Good,E,VS2,61.6,57.0,7.451241684987676,5.18,5.21,3.2
0.53,Ideal,E,VS2,62.1,56.0,7.451241684987676,5.17,5.2,3.22
0.53,Ideal,E,VS2,61.9,55.0,7.451241684987676,5.19,5.22,3.22
0.53,Ideal,E,VS2,61.4,56.0,7.451241684987676,5.21,5.24,3.21
0.53,Ideal,G,VS1,62.6,54.0,7.451241684987676,5.16,5.19,3.24
0.53,Ideal,E,VS2,62.4,56.0,7.451241684987676,5.16,5.2,3.23
0.53,Ideal,G,VS1,61.8,55.0,7.451241684987676,5.17,5.22,3.21
0.53,Premium,E,VS2,59.8,58.0,7.451241684987676,5.26,5.27,3.15
0.53,Ideal,E,VS2,62.7,54.0,7.451241684987676,5.15,5.18,3.24
0.53,Very Good,G,VS1,60.1,58.0,7.451241684987676,5.27,5.32,3.18
0.53,Ideal,G,VS1,61.9,56.0,7.451241684987676,5.17,5.2,3.21
0.61,Very Good,E,SI1,60.1,59.0,7.451241684987676,5.48,5.51,3.3
0.52,Ideal,G,VS1,61.6,54.0,7.451241684987676,5.21,5.24,3.22
0.47,Ideal,E,VS1,61.8,53.0,7.451241684987676,4.99,5.04,3.1
0.5,Ideal,G,VS2,62.2,54.0,7.451241684987676,5.12,5.07,3.17
0.51,Very Good,D,VS2,63.2,56.0,7.45182223652793,5.04,5.08,3.2
0.53,Very Good,G,VS1,60.2,55.0,7.45182223652793,5.25,5.28,3.17
0.51,Very Good,F,VS1,63.3,59.0,7.45182223652793,5.09,5.12,3.23
0.42,Very Good,F,IF,60.0,58.0,7.45182223652793,4.87,4.9,2.93
0.53,Ideal,D,VS2,61.7,55.0,7.45182223652793,5.2,5.24,3.22
0.52,Ideal,G,VS1,61.4,56.0,7.45182223652793,5.18,5.21,3.19
0.52,Ideal,G,VS1,61.6,56.0,7.45182223652793,5.18,5.22,3.2
0.52,Ideal,G,VS1,61.9,55.0,7.45182223652793,5.16,5.18,3.2
0.5,Very Good,G,VVS2,62.4,56.0,7.452402451223638,5.06,5.1,3.17
0.59,Very Good,F,VS2,61.8,58.0,7.452402451223638,5.35,5.4,3.32
0.56,Very Good,H,VVS2,59.8,57.0,7.452402451223638,5.39,5.48,3.25
0.56,Ideal,F,VS2,62.6,55.0,7.452402451223638,5.25,5.29,3.3
0.56,Premium,D,SI1,61.9,58.0,7.452402451223638,5.27,5.33,3.28
0.56,Ideal,D,SI1,62.5,56.0,7.452402451223638,5.24,5.26,3.28
0.56,Ideal,D,SI1,61.2,56.0,7.452402451223638,5.31,5.34,3.26
0.56,Ideal,F,VS2,61.3,54.0,7.452402451223638,5.34,5.37,3.28
0.56,Very Good,D,SI1,59.9,60.0,7.452402451223638,5.33,5.39,3.21
0.56,Premium,D,SI1,60.6,59.0,7.452402451223638,5.34,5.36,3.24
0.56,Ideal,D,SI1,60.5,57.0,7.452402451223638,5.31,5.36,3.23
0.56,Premium,D,SI1,60.8,60.0,7.452402451223638,5.29,5.31,3.22
0.56,Ideal,D,SI1,62.3,56.0,7.452402451223638,5.26,5.33,3.3
0.54,Ideal,H,VVS1,61.2,57.0,7.452402451223638,5.21,5.25,3.2
0.56,Ideal,F,VS2,62.1,57.0,7.452402451223638,5.28,5.29,3.28
0.56,Ideal,F,VS2,61.6,55.0,7.452402451223638,5.29,5.32,3.27
0.56,Ideal,D,SI1,61.4,57.0,7.452402451223638,5.31,5.34,3.27
0.56,Premium,D,SI1,61.4,58.0,7.452402451223638,5.29,5.33,3.26
0.24,Ideal,F,VVS2,61.7,59.0,6.267200548541362,4.01,4.03,2.48
0.24,Ideal,E,VVS2,61.7,58.0,6.267200548541362,3.96,4.01,2.46
0.24,Ideal,E,VVS2,61.3,57.0,6.267200548541362,4.0,4.02,2.46
0.24,Ideal,D,VVS2,61.0,57.0,6.267200548541362,4.03,4.07,2.47
0.24,Ideal,F,VVS1,61.8,59.0,6.267200548541362,4.0,4.03,2.48
0.34,Ideal,H,SI1,61.3,57.0,6.267200548541362,4.54,4.55,2.78
0.35,Very Good,J,SI1,63.3,56.0,6.267200548541362,4.53,4.5,2.86
0.32,Very Good,D,SI1,63.0,57.0,6.267200548541362,4.35,4.38,2.75
0.3,Very Good,E,SI1,62.4,58.0,6.267200548541362,4.24,4.28,2.66
0.3,Good,G,VS2,63.5,55.0,6.267200548541362,4.22,4.25,2.69
0.3,Premium,H,VS1,62.3,58.0,6.267200548541362,4.26,4.28,2.66
0.3,Good,E,SI1,63.2,57.0,6.267200548541362,4.25,4.3,2.7
0.3,Premium,E,SI1,62.5,60.0,6.267200548541362,4.24,4.27,2.66
0.3,Very Good,G,VS2,60.6,60.0,6.267200548541362,4.3,4.34,2.62
0.3,Very Good,H,VS1,62.0,58.0,6.267200548541362,4.24,4.28,2.64
0.3,Very Good,H,VS1,60.1,61.0,6.267200548541362,4.3,4.32,2.59
0.3,Premium,H,VS1,61.0,58.0,6.267200548541362,4.28,4.31,2.62
0.3,Ideal,H,VS1,62.1,54.0,6.267200548541362,4.32,4.35,2.69
0.3,Premium,E,SI1,61.3,60.0,6.267200548541362,4.27,4.31,2.63
0.3,Good,E,SI1,63.8,55.0,6.267200548541362,4.25,4.28,2.72
0.3,Very Good,H,VS1,62.9,54.0,6.267200548541362,4.28,4.31,2.7
0.3,Good,H,VS1,63.2,56.0,6.267200548541362,4.25,4.29,2.7
0.3,Good,H,VS1,63.4,53.0,6.267200548541362,4.25,4.3,2.71
0.3,Ideal,H,VS1,61.6,57.0,6.267200548541362,4.3,4.33,2.66
0.3,Very Good,H,VS1,62.9,56.0,6.267200548541362,4.22,4.27,2.67
0.3,Premium,G,VS2,61.9,58.0,6.267200548541362,4.3,4.33,2.67
0.3,Good,H,VS1,63.3,56.0,6.267200548541362,4.26,4.3,2.71
0.3,Good,E,SI1,63.4,56.0,6.267200548541362,4.23,4.25,2.69
0.3,Very Good,H,VS1,63.0,58.0,6.267200548541362,4.23,4.28,2.68
0.53,Ideal,F,VS2,61.3,55.0,7.452402451223638,5.22,5.25,3.21
0.7,Fair,J,SI1,63.0,57.0,7.452402451223638,5.55,5.6,3.51
0.5,Ideal,E,VS1,62.2,57.0,7.45298232946546,5.13,5.1,3.18
0.5,Ideal,E,VS1,62.3,55.0,7.45298232946546,5.12,5.09,3.18
0.53,Very Good,G,VVS2,60.5,59.0,7.45298232946546,5.24,5.29,3.19
0.53,Very Good,D,SI1,60.0,59.8,7.45298232946546,5.25,5.26,3.15
0.54,Ideal,G,VS1,61.8,56.0,7.45298232946546,5.21,5.26,3.24
0.54,Ideal,F,VS1,61.8,54.0,7.45298232946546,5.24,5.27,3.25
0.7,Premium,I,SI2,62.1,60.0,7.45298232946546,5.65,5.62,3.5
0.55,Very Good,E,VS2,61.2,57.0,7.453561871643373,5.22,5.27,3.21
0.64,Very Good,F,SI1,61.2,58.0,7.453561871643373,5.54,5.6,3.41
0.57,Ideal,G,VS2,61.0,55.0,7.453561871643373,5.38,5.4,3.29
0.54,Ideal,D,VS2,61.2,56.0,7.453561871643373,5.24,5.28,3.22
0.57,Ideal,H,VS2,61.7,55.0,7.453561871643373,5.37,5.34,3.3
0.61,Very Good,E,SI1,63.3,60.0,7.454141078146678,5.36,5.29,3.37
0.57,Very Good,H,VVS2,60.2,56.0,7.454141078146678,5.41,5.44,3.27
0.57,Very Good,H,VVS2,62.2,56.0,7.454141078146678,5.32,5.35,3.31
0.54,Very Good,E,VS2,61.5,59.0,7.454141078146678,5.21,5.23,3.21
0.54,Ideal,G,VS1,61.7,57.0,7.454141078146678,5.23,5.25,3.23
0.52,Ideal,E,VS1,61.3,56.0,7.454141078146678,5.18,5.22,3.19
0.53,Very Good,G,VS1,63.2,55.0,7.454719949364001,5.15,5.13,3.25
0.53,Ideal,G,VS1,61.7,55.0,7.454719949364001,5.22,5.18,3.21
0.53,Ideal,G,VS1,61.6,57.0,7.454719949364001,5.24,5.21,3.22
0.53,Premium,G,VS1,63.0,58.0,7.454719949364001,5.17,5.15,3.25
0.53,Premium,E,VS2,61.4,55.0,7.454719949364001,5.24,5.21,3.21
0.53,Ideal,E,VS2,61.0,57.0,7.454719949364001,5.26,5.23,3.2
0.53,Ideal,E,VS2,62.0,55.0,7.454719949364001,5.21,5.17,3.22
0.53,Good,E,VS2,63.7,55.0,7.454719949364001,5.15,5.12,3.27
0.53,Ideal,E,VS2,62.5,57.0,7.454719949364001,5.18,5.16,3.23
0.53,Very Good,G,VS1,63.4,56.0,7.454719949364001,5.15,5.1,3.25
0.57,Ideal,E,VS2,61.6,56.0,7.455298485683291,5.34,5.38,3.3
0.57,Ideal,E,VS2,60.8,56.0,7.455298485683291,5.35,5.4,3.27
0.57,Ideal,E,VS2,60.4,57.0,7.455298485683291,5.36,5.4,3.25
0.51,Ideal,F,VS1,61.7,55.0,7.455298485683291,5.13,5.17,3.18
0.57,Ideal,G,VS2,61.8,57.0,7.455298485683291,5.32,5.3,3.28
0.57,Ideal,I,VVS1,61.7,56.0,7.455298485683291,5.35,5.31,3.29
0.57,Premium,I,VVS1,62.1,58.0,7.455298485683291,5.32,5.25,3.28
0.57,Ideal,G,VS2,61.8,56.0,7.455298485683291,5.35,5.3,3.29
0.57,Ideal,G,VS2,61.6,57.0,7.455298485683291,5.36,5.32,3.29
0.57,Premium,G,VS2,59.7,59.0,7.455298485683291,5.41,5.37,3.22
0.57,Premium,G,VS2,62.8,57.0,7.455298485683291,5.28,5.23,3.3
0.57,Premium,G,VS2,62.6,55.0,7.455298485683291,5.31,5.26,3.31
0.57,Premium,G,VS2,62.1,57.0,7.455298485683291,5.3,5.27,3.28
0.57,Premium,E,SI1,60.3,57.0,7.455298485683291,5.4,5.34,3.24
0.57,Ideal,E,SI1,62.1,56.0,7.455298485683291,5.33,5.3,3.3
0.57,Ideal,E,SI1,61.9,56.0,7.455298485683291,5.35,5.32,3.3
0.57,Ideal,E,SI1,61.8,57.0,7.455298485683291,5.33,5.28,3.28
0.57,Premium,E,SI1,61.4,58.0,7.455298485683291,5.34,5.28,3.26
0.55,Premium,D,SI1,61.7,59.0,7.455298485683291,5.3,5.23,3.25
0.5,Very Good,G,VVS2,61.3,57.0,7.455876687491824,5.12,5.15,3.15
0.56,Ideal,F,VS2,62.3,55.0,7.455876687491824,5.32,5.28,3.3
0.56,Ideal,D,SI1,62.5,56.0,7.455876687491824,5.28,5.24,3.29
0.52,Ideal,H,SI1,62.0,55.0,7.456454555176209,5.16,5.2,3.21
0.73,Premium,D,SI2,61.0,61.0,7.456454555176209,5.81,5.74,3.52
0.53,Ideal,H,VS1,61.9,55.0,7.4570320891223805,5.18,5.21,3.22
0.5,Ideal,F,VS1,61.0,56.0,7.4570320891223805,5.14,5.15,3.14
0.5,Ideal,F,VS1,62.1,55.0,7.4570320891223805,5.08,5.12,3.17
0.57,Very Good,E,VS2,60.7,58.0,7.457609289715606,5.37,5.33,3.25
0.54,Ideal,E,VS1,62.6,55.0,7.457609289715606,5.2,5.22,3.26
0.51,Ideal,E,SI1,61.4,56.0,7.457609289715606,5.14,5.16,3.16
0.51,Ideal,E,SI1,61.7,56.0,7.457609289715606,5.13,5.17,3.18
0.52,Premium,I,VVS1,60.1,58.0,7.458186157340487,5.26,5.23,3.15
0.51,Premium,E,VS2,61.4,56.0,7.458186157340487,5.18,5.15,3.17
0.51,Ideal,E,VS2,62.8,56.0,7.458186157340487,5.14,5.11,3.22
0.46,Ideal,G,IF,62.1,56.0,7.458186157340487,4.96,4.93,3.07
0.62,Very Good,H,VS2,61.8,57.0,7.45876269238096,5.47,5.5,3.39
0.53,Good,D,VS2,63.4,55.0,7.45876269238096,5.11,5.23,3.28
0.53,Premium,D,VS2,59.9,58.0,7.45876269238096,5.26,5.29,3.16
0.7,Very Good,J,SI1,63.0,56.0,7.459338895220296,5.61,5.66,3.55
0.7,Premium,J,SI1,61.3,59.0,7.459338895220296,5.73,5.75,3.52
0.55,Premium,E,VS2,60.1,59.0,7.459338895220296,5.36,5.29,3.2
0.52,Very Good,G,VS1,62.2,63.0,7.459914766241105,5.22,5.13,3.22
0.7,Very Good,F,I1,63.2,61.0,7.459914766241105,5.57,5.48,3.49
0.54,Ideal,G,SI1,61.9,55.0,7.459914766241105,5.24,5.26,3.25
0.56,Good,E,VS2,61.4,62.0,7.459914766241105,5.34,5.28,3.26
0.46,Ideal,E,VVS2,62.6,55.0,7.459914766241105,4.95,4.92,3.09
0.46,Premium,F,VVS1,61.4,57.0,7.459914766241105,4.99,4.95,3.05
0.63,Premium,F,SI1,60.9,56.0,7.459914766241105,5.58,5.56,3.39
0.63,Premium,F,SI1,59.1,57.0,7.459914766241105,5.64,5.6,3.32
0.5,Ideal,F,VS2,62.9,55.0,7.459914766241105,5.12,5.08,3.21
0.5,Premium,F,VS2,61.4,59.0,7.459914766241105,5.12,5.1,3.14
0.45,Premium,D,VVS1,61.5,55.0,7.459914766241105,5.02,4.97,3.07
0.58,Ideal,D,SI1,61.1,57.0,7.460490305825338,5.36,5.41,3.29
0.52,Ideal,G,VS2,61.3,56.0,7.460490305825338,5.18,5.21,3.18
0.57,Ideal,F,VS2,61.6,55.0,7.460490305825338,5.35,5.37,3.3
0.64,Ideal,G,SI1,61.6,55.0,7.460490305825338,5.55,5.59,3.43
0.52,Ideal,E,SI1,60.8,55.0,7.460490305825338,5.2,5.24,3.18
0.56,Fair,E,VS2,64.7,60.0,7.460490305825338,5.13,5.14,3.32
0.5,Very Good,F,VS1,62.6,59.0,7.461065514354283,5.03,5.06,3.16
0.6,Premium,E,SI1,61.9,58.0,7.461065514354283,5.39,5.43,3.35
0.6,Ideal,E,SI1,61.5,56.0,7.461065514354283,5.39,5.51,3.35
0.56,Ideal,F,VS2,60.0,57.0,7.461640392208575,5.36,5.38,3.22
0.56,Ideal,F,VS2,62.2,55.0,7.461640392208575,5.25,5.28,3.28
0.53,Ideal,E,VS2,61.3,55.0,7.461640392208575,5.22,5.25,3.21
0.53,Ideal,E,VS2,62.0,56.0,7.461640392208575,5.16,5.2,3.21
0.52,Premium,E,VS1,59.2,59.0,7.461640392208575,5.29,5.25,3.12
0.96,Fair,H,I1,64.3,59.0,7.461640392208575,6.38,5.88,3.98
0.51,Ideal,D,VS2,61.0,57.0,7.462214939768189,5.15,5.18,3.15
0.53,Ideal,F,VS1,61.6,55.0,7.462214939768189,5.24,5.21,3.22
0.71,Premium,G,SI2,62.0,59.0,7.462214939768189,5.69,5.65,3.52
0.71,Very Good,G,SI2,63.4,56.0,7.462214939768189,5.71,5.6,3.59
0.57,Very Good,F,VS1,63.2,56.0,7.462789157412448,5.27,5.31,3.34
0.5,Ideal,G,VVS2,61.9,58.0,7.462789157412448,5.06,5.09,3.14
0.51,Very Good,G,VS1,59.6,58.0,7.462789157412448,5.21,5.22,3.11
0.55,Ideal,E,VS2,62.2,54.0,7.462789157412448,5.29,5.26,3.28
0.55,Ideal,H,VVS1,60.5,57.0,7.462789157412448,5.32,5.35,3.23
0.52,Ideal,E,VS1,61.7,56.0,7.463363045520021,5.13,5.18,3.18
0.61,Ideal,I,VVS1,62.0,55.0,7.463363045520021,5.46,5.49,3.39
0.59,Ideal,I,VVS1,61.0,55.0,7.463363045520021,5.43,5.48,3.33
0.58,Ideal,E,SI1,60.1,55.0,7.463363045520021,5.42,5.56,3.3
0.55,Very Good,G,VS1,62.8,57.0,7.463936604468925,5.2,5.21,3.27
0.59,Ideal,D,SI1,61.6,57.0,7.463936604468925,5.41,5.44,3.34
0.59,Very Good,D,SI1,62.8,57.0,7.463936604468925,5.32,5.38,3.36
0.53,Ideal,H,VVS1,61.6,54.0,7.463936604468925,5.2,5.25,3.22
0.53,Ideal,H,VVS1,62.4,54.0,7.463936604468925,5.18,5.2,3.24
0.53,Ideal,E,VS2,60.7,57.0,7.463936604468925,5.27,5.3,3.2
0.48,Good,D,VS1,59.3,58.0,7.463936604468925,5.09,5.13,3.03
0.56,Ideal,I,VVS1,61.1,55.0,7.463936604468925,5.35,5.33,3.26
0.59,Ideal,F,VS2,62.9,55.0,7.463936604468925,5.39,5.32,3.37
0.56,Premium,I,VVS1,60.6,59.0,7.463936604468925,5.33,5.29,3.22
0.52,Ideal,G,VS1,62.1,54.0,7.463936604468925,5.17,5.14,3.2
0.52,Ideal,E,VS2,61.3,56.0,7.463936604468925,5.21,5.17,3.18
0.52,Ideal,E,VS2,62.4,57.0,7.463936604468925,5.14,5.12,3.2
0.52,Premium,E,VS2,62.8,55.0,7.463936604468925,5.15,5.11,3.22
0.72,Ideal,F,SI2,62.0,57.0,7.463936604468925,5.68,5.64,3.51
0.51,Very Good,H,VVS1,63.2,57.0,7.4645098346365275,5.06,5.1,3.21
0.55,Very Good,E,VS2,62.1,60.0,7.4645098346365275,5.19,5.24,3.24
0.51,Ideal,F,VS1,61.7,54.0,7.4645098346365275,5.14,5.17,3.18
0.51,Ideal,F,VS1,61.9,56.0,7.4645098346365275,5.11,5.17,3.18
0.51,Ideal,F,VS1,62.5,55.0,7.4645098346365275,5.08,5.13,3.19
0.51,Ideal,F,VS1,62.1,56.0,7.4645098346365275,5.13,5.15,3.19
0.51,Premium,F,VS1,61.4,58.0,7.4645098346365275,5.15,5.18,3.17
0.65,Good,I,VS1,61.1,61.7,7.4645098346365275,5.55,5.59,3.4
0.73,Premium,I,SI2,59.2,58.0,7.4645098346365275,5.9,5.85,3.47
0.56,Ideal,H,VVS2,62.1,57.0,7.465082736399547,5.26,5.3,3.27
0.54,Very Good,F,VS2,63.0,56.8,7.465082736399547,5.18,5.22,3.28
0.54,Good,F,VS2,64.2,53.8,7.465082736399547,5.12,5.19,3.31
0.41,Ideal,E,VVS1,61.1,56.0,7.465082736399547,4.8,4.82,2.94
0.54,Ideal,G,VS1,62.0,53.9,7.465082736399547,5.22,5.24,3.24
0.54,Ideal,G,VS1,62.1,55.1,7.465082736399547,5.2,5.23,3.23
0.5,Ideal,E,VS1,62.7,57.0,7.465082736399547,5.04,5.11,3.18
0.56,Ideal,D,SI1,61.9,56.0,7.465082736399547,5.24,5.29,3.26
0.57,Premium,F,SI2,62.1,59.0,7.465655310134056,5.33,5.29,3.3
0.57,Premium,F,SI2,60.7,59.0,7.465655310134056,5.38,5.33,3.25
0.56,Very Good,D,SI1,63.0,58.0,7.465655310134056,5.21,5.24,3.29
0.5,Premium,E,VS2,61.3,59.0,7.465655310134056,5.1,5.05,3.11
0.5,Ideal,G,VS1,62.0,55.0,7.465655310134056,5.11,5.05,3.15
0.5,Premium,G,VS1,59.8,58.0,7.465655310134056,5.19,5.15,3.09
0.55,Premium,F,VS2,62.5,56.0,7.465655310134056,5.27,5.23,3.28
0.5,Premium,G,VS1,60.7,60.0,7.465655310134056,5.12,5.09,3.1
0.5,Premium,G,VS1,61.0,59.0,7.465655310134056,5.14,5.09,3.12
0.5,Premium,G,VS1,60.9,58.0,7.465655310134056,5.23,5.09,3.14
0.5,Premium,G,VS1,59.7,60.0,7.465655310134056,5.14,5.11,3.06
0.5,Premium,G,VS1,59.4,60.0,7.465655310134056,5.17,5.13,3.06
0.5,Premium,G,VS1,62.5,60.0,7.465655310134056,5.08,5.06,3.17
0.5,Premium,G,VS1,62.1,55.0,7.465655310134056,5.22,5.06,3.19
0.5,Ideal,G,VS1,62.3,55.0,7.465655310134056,5.11,5.07,3.17
0.5,Premium,G,VS1,62.5,58.0,7.465655310134056,5.11,5.07,3.18
0.5,Ideal,E,VS2,61.3,57.0,7.465655310134056,5.15,5.13,3.15
0.5,Ideal,E,VS2,62.1,54.0,7.465655310134056,5.13,5.11,3.18
0.5,Ideal,E,VS2,61.5,57.0,7.465655310134056,5.14,5.11,3.15
0.5,Ideal,E,VS2,60.0,57.0,7.465655310134056,5.15,5.12,3.08
0.5,Ideal,E,VS2,61.6,55.0,7.465655310134056,5.14,5.09,3.15
0.5,Premium,E,VS2,61.1,61.0,7.465655310134056,5.13,5.11,3.13
0.5,Premium,E,VS2,61.4,59.0,7.465655310134056,5.13,5.09,3.14
0.5,Ideal,E,VS2,61.4,57.0,7.465655310134056,5.11,5.08,3.13
0.5,Ideal,E,VS2,62.2,54.0,7.465655310134056,5.11,5.08,3.17
0.5,Ideal,E,VS2,62.6,54.0,7.465655310134056,5.11,5.08,3.19
0.5,Premium,E,VS2,61.5,56.0,7.465655310134056,5.11,5.07,3.13
0.5,Premium,E,VS2,61.4,58.0,7.465655310134056,5.12,5.07,3.13
0.5,Premium,E,VS2,61.3,60.0,7.465655310134056,5.11,5.07,3.12
0.5,Premium,E,VS2,62.7,54.0,7.465655310134056,5.1,5.07,3.19
0.5,Premium,E,VS2,61.3,58.0,7.465655310134056,5.12,5.06,3.12
0.5,Premium,E,VS2,61.8,58.0,7.465655310134056,5.09,5.07,3.14
0.5,Ideal,E,VS2,62.2,55.0,7.465655310134056,5.09,5.07,3.16
0.5,Ideal,E,VS2,61.8,55.0,7.465655310134056,5.11,5.06,3.14
0.5,Premium,E,VS2,62.3,60.0,7.465655310134056,5.09,5.05,3.16
0.5,Premium,E,VS2,61.8,58.0,7.465655310134056,5.11,5.05,3.14
0.5,Ideal,E,VS2,62.8,57.0,7.465655310134056,5.12,5.04,3.19
0.6,Ideal,G,VS2,62.1,57.0,7.465655310134056,5.43,5.36,3.35
0.57,Premium,G,VS1,60.5,58.0,7.465655310134056,5.39,5.32,3.24
0.5,Premium,E,VS2,62.9,59.0,7.465655310134056,5.09,5.06,3.19
0.5,Premium,G,VS1,62.2,59.0,7.465655310134056,5.09,5.04,3.15
0.5,Ideal,I,VVS1,61.6,56.0,7.466227556215481,5.1,5.13,3.15
0.56,Ideal,E,VS2,61.6,57.0,7.466227556215481,5.32,5.3,3.27
0.57,Very Good,D,VS2,62.5,59.0,7.466799475018602,5.28,5.32,3.31
0.52,Very Good,F,VS1,63.2,57.0,7.466799475018602,5.09,5.1,3.22
0.59,Very Good,E,SI1,61.3,58.0,7.466799475018602,5.41,5.45,3.33
0.65,Premium,F,SI1,61.4,57.8,7.466799475018602,5.5,5.56,3.39
0.71,Good,I,VS2,64.0,59.0,7.466799475018602,5.55,5.61,3.57
0.52,Ideal,H,VVS1,61.0,56.0,7.466799475018602,5.17,5.21,3.17
0.7,Premium,H,SI2,61.3,61.0,7.4673710669175595,5.67,5.62,3.46
0.52,Ideal,H,VVS2,61.0,57.0,7.4673710669175595,5.16,5.2,3.16
0.52,Very Good,D,VS2,62.8,58.0,7.4673710669175595,5.11,5.14,3.22
0.52,Premium,D,VS2,62.4,58.0,7.4673710669175595,5.09,5.13,3.19
0.62,Ideal,E,SI1,61.5,57.0,7.4673710669175595,5.44,5.49,3.36
0.51,Premium,F,VS1,62.2,58.0,7.4673710669175595,5.14,5.12,3.19
0.5,Ideal,F,VS2,60.9,57.0,7.4673710669175595,5.14,5.16,3.14
0.6,Ideal,E,SI1,61.4,58.0,7.4673710669175595,5.44,5.47,3.35
0.51,Premium,F,VS1,60.0,58.0,7.4673710669175595,5.21,5.19,3.12
0.68,Premium,G,SI1,61.9,60.0,7.4673710669175595,5.66,5.62,3.49
0.51,Premium,H,VVS2,60.8,61.0,7.4673710669175595,5.12,5.08,3.1
0.58,Very Good,D,VS2,61.0,58.0,7.467942332285852,5.37,5.42,3.29
0.5,Very Good,D,VS1,62.0,56.0,7.467942332285852,5.09,5.11,3.16
0.6,Very Good,D,SI1,62.2,58.0,7.467942332285852,5.4,5.44,3.37
0.51,Ideal,G,VVS2,62.0,57.0,7.467942332285852,5.1,5.13,3.17
0.51,Very Good,G,VVS2,62.9,57.0,7.467942332285852,5.06,5.12,3.2
0.51,Ideal,G,VVS2,61.6,56.0,7.467942332285852,5.12,5.14,3.16
0.51,Good,G,VVS2,63.5,56.0,7.467942332285852,5.07,5.11,3.23
0.54,Very Good,G,VVS2,61.8,57.0,7.468513271496337,5.22,5.26,3.24
0.51,Very Good,F,VS1,62.5,54.0,7.468513271496337,5.13,5.15,3.21
0.51,Ideal,F,VS1,61.8,55.0,7.468513271496337,5.13,5.16,3.18
